,PHD
0,3.4973874822818334
1,8.551309434603953
2,11.623842978733133
3,10.408823628121768
4,9.125608200901539
5,9.31471474371691
6,9.12592347845614
7,10.86746467312108
8,9.964792623732606
9,9.410246861922198
10,10.221763811117317
11,10.184796284430345
12,9.248102427462124
13,10.74160310829754
14,9.97114540807064
15,8.310322106998731
16,12.01175653971804
17,11.297782934733716
18,8.807244977632951
19,8.552261745110926
20,9.239964098935541
21,11.509598746843006
22,10.16490517733015
23,11.470010192816824
24,10.290877243787499
25,10.003093821634584
26,10.281522160953136
27,9.706237811160927
28,11.173175374612416
29,10.414998921809016
30,7.910317906910786
31,8.571880925108877
32,10.108508515702836
33,9.055810596169897
34,10.762204818664777
35,9.42648787467243
36,10.258923097087187
37,8.649527138663448
38,10.952231083969235
39,11.670742186642743
40,7.841313511041743
41,8.076398681237679
42,9.160233262824294
43,9.291583853931536
44,9.337687648689291
45,8.904043962573986
46,9.42929706113497
47,9.43237628136681
48,10.425166316163395
49,10.484588282246431
50,9.050231196469795
51,7.456905744853775
52,9.675979508011888
53,10.013241338427047
54,9.168935841675381
55,9.459982310677413
56,10.690026381066605
57,11.044512668426597
58,9.212973768785368
59,8.57988494213247
60,11.965123489234164
61,10.14296605627678
62,7.999578280076872
63,10.972644229731639
64,11.170663048697225
65,9.452793874405247
66,9.88038984845056
67,11.39822290364149
68,8.953753607756328
69,10.567641896419364
70,10.730083868265504
71,8.339363132522237
72,10.546801824498438
73,10.542508248798185
74,9.109801239829075
75,9.955739230953727
76,10.07978949337768
77,9.845760769500913
78,11.52621453375149
79,11.251476249103243
80,9.803410322591906
81,8.443289580274818
82,11.807158138675993
83,9.004384063648521
84,11.8323320494543
85,7.9124945116352725
86,9.133718339603108
87,11.393451183435468
88,9.517139877355156
89,10.612091286027626
90,10.331464054464636
91,10.367973751908929
92,4.678537250190921
93,9.089182125627735
94,8.578942892611591
95,8.482729406450227
96,9.505221132122028
97,9.48702740104948
98,9.097395448739931
99,9.107640950001153
100,7.0743670324744965
101,9.688923938681986
102,10.870586301573798
103,10.138080562156638
104,10.210294081123216
105,11.281786634358209
106,8.883655799161566
107,9.577454126427986
108,9.01896090136582
109,8.116322635787
110,9.685460906423337
111,10.673007106909543
112,8.932031753849136
113,10.176020085566284
114,10.8931959805131
115,9.717174353868463
116,6.919182225407086
117,9.490474051639572
118,7.749545938106199
119,8.459214907770555
120,11.438401070541914
121,9.381527245756057
122,9.834016721233926
123,10.361574894185463
124,11.563972920577502
125,10.741363197318119
126,9.937284090236995
127,9.15211683470956
128,9.746265312201109
129,10.643640805000754
130,8.807689620740707
131,9.181814893088843
132,10.17536224668074
133,8.648188876973292
134,10.329919560926173
135,11.295704390468565
136,10.094356799836097
137,10.674016410298991
138,8.725216099173617
139,9.521775353015533
140,10.363520663813954
141,10.839246153418841
142,3.724176403942716
143,10.278055707409738
144,9.544086421445035
145,10.141458846750492
146,11.114652838050027
147,10.062800414372093
148,8.618708495697938
149,7.546870914090139
150,10.642014889738181
151,10.326256509352733
152,9.2782829642376
153,6.337823539289759
154,10.86725429453744
155,10.282840563328413
156,9.77654910505217
157,10.861512004392841
158,11.36092504571012
159,9.424787450847818
160,10.96033885505464
161,10.380068364210258
162,10.518795846207782
163,9.79424144569175
164,8.272765810044492
165,9.987828435815862
166,11.32403061724233
167,7.009753241258875
168,10.139980685087751
169,10.054120323362072
170,8.437044150571284
171,9.69848969936826
172,9.32302577881692
173,10.801488438071036
174,9.539138928704942
175,10.262066913928072
176,12.224773978854621
