,PHD
0,9.880106680156082
1,8.423319720008369
2,7.975791110617299
3,9.909435946178144
4,7.37944586848942
5,8.337383591243963
6,8.982590737010842
7,9.576235994175287
8,8.768465524261998
9,5.9542699057147255
10,9.972191433791442
11,10.772140533926436
12,10.49231587906692
13,
14,
15,8.442628842164801
16,9.51032293815617
17,9.112845349040656
18,11.239517602766641
19,8.726572032248761
20,10.374729816643109
21,6.480569857271123
22,8.24124479550185
23,9.704638015781228
24,9.173406264837878
25,7.055583826015472
26,11.127108965161215
27,10.663549565789323
28,8.351739123187155
29,9.41583601582155
30,8.383636190298605
31,
32,10.40781711120676
33,
34,9.806854051586638
35,10.309585137933498
36,11.588442826111065
37,10.843633848696973
38,9.073363382262656
39,9.28457158575246
40,6.604236829674803
41,8.513132639814854
42,
43,6.5171470050411955
44,9.17030927433687
45,8.423578584632407
46,9.864519234620971
47,
48,9.470590612398533
49,6.022131803873847
50,7.664490083621222
51,8.3955087590781
52,11.130164570687139
53,6.298223679553739
54,8.178028513821229
55,8.310177338325234
56,8.951267963026277
57,9.357023572490839
58,10.358723345054043
59,
60,8.97970158528861
61,6.154190747162438
62,6.868427212426921
63,6.943135678967557
64,10.517626491025183
65,8.651358288302571
66,10.340673270796218
67,11.591553277670466
68,9.923343559829494
69,10.32777865471965
70,7.322995526531033
71,10.600895536396221
72,6.3641365263354635
73,7.936788501994612
74,8.566386210860767
75,9.979875722743348
76,8.648207165699818
77,11.248327030572991
78,8.448065659753365
79,10.284180683544253
80,9.336179461006456
81,12.150678970745519
82,8.098564106680065
83,
84,10.867577854741134
85,11.266013591073044
86,10.18686801304542
87,9.338875059648458
88,7.6974739400371535
89,9.963344427840488
90,10.05223558442143
91,
92,9.402853907652718
93,10.270195110621753
94,
95,9.80341671404019
96,9.488393927732245
97,8.250294764082291
98,8.764611804663078
99,11.41193516125281
100,11.790007010698881
101,12.579858769842662
102,
103,
104,9.563537828263067
105,9.148060295038048
106,11.164726581833333
107,9.086416302875648
108,8.848254517872261
109,11.586277855492177
110,8.632635749809188
111,7.4716363643655095
112,11.132269957017316
113,9.658067527461519
114,11.553078080355338
115,8.333636313086586
116,
117,9.955319901692508
118,6.973077138829582
119,9.896284775124842
120,8.221794209992675
121,9.830158400542139
122,6.931922829454969
123,9.151404033623056
124,9.454364267367694
125,9.35777158344192
126,
127,
128,
129,9.577937014607771
130,7.958522845536525
131,10.190525975638828
132,6.485775850900302
133,7.205732157781224
134,8.034458330880211
135,9.855198962128686
136,9.48577341524393
137,10.016617244799994
138,7.6364254497131085
139,10.030016334824104
140,6.79466244768569
141,9.03421731563649
142,
143,6.942893731851457
144,
145,11.374546909298546
146,7.720510547671741
147,9.742495223964474
148,9.271965702915757
149,7.966382250845279
150,
151,7.753442537564832
152,9.904754753089277
153,
154,7.996869590855479
155,
156,6.973814229959068
157,8.861922510710738
158,12.730000970342752
159,9.291367376978716
160,10.634891693772536
161,10.649034894474614
162,9.070235937454127
163,8.965289125747864
164,9.025818104124786
165,5.505262389051292
166,7.286684152272037
167,10.220900478615311
168,9.814541007939955
169,8.541262691805947
170,6.65632190482921
171,9.383024108781674
172,5.8708238746997905
173,8.491779821856609
174,8.40292186795296
175,8.488391846649408
176,9.36579469771038
177,10.296950806598518
178,10.83833936788456
179,11.308237140724197
180,11.123551546842638
181,11.714800386827532
182,
183,7.9193532300911915
184,10.258782397015613
185,11.025966925061049
186,5.907569396662995
187,9.920743655964051
188,11.383893840506476
189,
190,8.807724446160622
191,10.018451815378757
192,7.860208963451139
193,9.22048187528949
194,13.923096184319824
195,9.241076787647486
196,7.78187015763719
197,6.710732807170112
198,8.765808540010612
199,10.390404099365744
200,8.316049371236442
201,9.629685652577505
202,
203,9.542609998590763
204,10.644373716756553
205,9.538613890984625
206,10.373632598593069
207,9.874116252840663
208,
209,10.623563718554053
210,7.734889065097574
211,8.504571417370565
212,
213,10.090703511425557
214,10.556503245273563
215,
216,
217,7.833796901148122
218,
219,6.573940438219727
220,8.180290695550417
221,9.126706010607808
222,6.589781773101631
223,8.786096193597238
224,9.453031242566679
225,10.851275780335104
226,7.483635788676657
227,11.783954343111294
228,10.298826531182588
229,11.297083104641766
230,9.496788114820985
231,11.055114262968752
232,8.722924825496357
233,10.309622232662742
234,9.26833368372945
235,9.253989670034747
236,10.452423186188572
237,8.480079955107598
238,7.556466719725356
239,12.517255928994523
240,10.226729670658564
241,6.989471822934579
242,6.754358722362882
243,9.501373509179723
244,8.153036429307218
245,9.330512350452803
246,7.684956564515271
247,8.508585643468765
248,10.93314437897553
249,9.722994044297483
250,6.078132600637522
251,10.613896565999914
252,6.705150689665783
253,8.249104556070884
254,11.038906589706865
255,8.049818388690369
256,8.228254415723812
257,7.948817541116656
258,9.370346063656557
259,8.20765991054434
260,7.2160513668425885
261,9.38043715734158
262,9.127855535582576
263,7.502626654826973
264,
265,7.332051548048967
266,11.33433701275253
267,7.975896876252751
268,9.19493131284858
269,14.27338446855928
270,9.810573190811018
271,7.401258352778158
272,11.407099929228297
273,7.789641593037939
274,5.787542081993771
275,9.245729999611191
276,7.008513246473283
277,11.80352620290293
278,10.332484746769941
279,
280,9.789630492375611
281,10.113048050727762
282,9.31835434870883
283,8.890992340422775
284,10.86817292430598
285,9.60023234776495
286,8.93261346356509
287,9.370127734358713
288,9.747513788162717
289,9.871927120190389
290,8.524658996952846
291,8.834184370477525
292,9.69306913859358
293,9.498029562980243
294,10.626578495965394
295,5.725476855357277
296,9.571407271526164
297,12.12718308080483
298,
299,6.670048891731817
300,7.687635727854897
301,10.646368018664711
302,
303,9.725877482461348
304,11.204105728367399
305,6.811250228856192
306,10.665386727439499
307,10.113153844896692
308,9.035466598159566
309,9.73619465118812
310,7.85222775692999
311,11.065880309353657
312,11.026776149971052
313,10.423799864607751
314,6.045421076315014
315,10.793942373952211
316,10.319391447288687
317,10.043359885203397
318,7.288867339718499
319,8.527005029042556
320,11.711475235356286
321,8.55598651723258
322,13.45281020396224
323,9.725556319712137
324,8.813409150201803
325,10.251346513449914
326,9.195498639134062
327,10.271066214239989
328,9.276667131447757
329,
330,
331,7.726635143246393
332,10.644084533845627
333,9.629907662299502
334,7.766485664932164
335,
336,3.2684783464792204
337,9.471422625606637
338,8.208088814410315
339,
340,9.175730317146355
341,8.83474897851164
342,9.485367524732794
343,8.610065912034457
344,10.809498765917548
345,8.085428188922801
346,8.724748153750822
347,
348,9.327791671444357
349,8.038274381515661
350,10.459639995678971
351,9.444116903551434
352,6.6789806748483755
353,7.333091756263572
354,8.210158580798685
355,8.383862108988898
356,9.076053208215372
357,
358,10.408039830584384
359,8.537144617028096
360,9.5351589057076
361,
362,8.455973082260577
363,6.453462954752758
364,9.036271891275542
365,
366,8.232197019421172
367,10.62694653083427
368,9.309945219760474
369,9.281712946842301
370,10.353776303068683
371,11.379990131908285
372,
373,9.726743255824225
374,9.289650647055801
375,
376,12.125488485552484
377,10.375406485836367
378,9.846517545084433
379,8.736097105284987
380,9.65692840744852
381,7.987288233771388
382,6.708947253025513
383,9.917535648993102
384,6.914667378905843
385,11.330822592620464
386,8.88563511864029
387,11.670251703365736
388,6.397370658746162
389,9.905384631475183
390,7.868742468369092
391,10.039572661351794
392,9.141260912808637
393,9.153262900272658
394,9.835900207109114
395,8.380663940613944
396,8.95172588525355
397,
398,7.045145564970137
399,7.616983893595798
400,11.857818971852485
401,9.598470219031814
402,8.656330266878962
403,10.532571689384369
404,10.308580739109408
405,10.235910937378822
406,7.9196449145951915
407,10.06580710979511
408,7.986892365621606
409,9.931197778505446
410,9.664195872630666
411,9.429808340670634
412,17.70988808533111
413,8.326165853439543
414,5.322648055876121
415,4.8966087666927285
416,7.910789111508109
417,9.254547147800732
418,8.558516323473023
419,6.423225743869654
420,12.128677524569964
421,8.326073829641699
422,9.266974560398792
423,6.8239765958129155
424,10.089658207393517
425,7.58904752090097
426,9.18493855056875
427,8.188908651974259
428,10.865218962419954
429,
430,14.712846810361821
431,9.209723277149282
432,8.953030774376456
433,8.913910037769433
434,9.84874326451671
435,10.408342791030902
436,9.75519462070751
437,
438,10.439122161143048
439,10.203735563220347
440,9.434784334598097
441,13.571937245887462
442,
443,8.422990799013483
444,9.975363423555885
445,10.85735187426721
446,8.398477815756015
447,8.687878174848837
