,PHD
0,9.151888970085247
1,7.02213454488776
2,8.709925244516144
3,8.183875288904932
4,10.217413907265296
5,7.804755406778766
6,7.870186623678291
7,11.689752955806505
8,9.083122434862833
9,8.555930774704326
10,9.119235482934426
11,10.673156705428395
12,8.90970350639811
13,7.467420885915565
14,8.085431055471314
15,11.388923676060331
16,9.122981596419342
17,9.124691356781968
18,8.43962959026061
19,8.569302968678581
20,7.169159146146104
21,8.719049055720674
22,5.314808065614561
23,7.586098906765611
24,10.140369529157828
25,9.79099201613019
26,9.812648616973288
27,6.397074564320819
28,8.771850124911031
29,7.324822375564466
30,7.635042499984572
31,7.473122546900369
32,10.410978310322685
33,7.416933051256425
34,8.827020861178648
35,7.86619306091868
36,11.230494448647978
37,8.79385694980217
38,8.795664265824335
39,8.962489664645634
40,9.543116316663903
41,8.40411276801328
42,9.988866643090603
43,9.951157167964453
44,9.85928049271525
45,10.208662268551503
46,8.274883894212477
47,10.35512791099165
48,9.46634109980893
49,7.347572134328219
50,7.66391175715116
51,8.261944832660639
52,11.61820218368686
53,9.375271522433307
54,8.332398562172202
55,9.233223756970576
56,10.681190107785987
57,8.690260950554979
58,9.32171379040356
59,9.284214154861331
60,8.714078555772293
61,10.658116304955056
62,9.025730232519745
63,8.42994861984266
64,7.7374265515826455
65,8.355811617440374
66,8.868810182010051
67,8.939639476829283
68,8.277020802893048
69,9.900192451389861
70,9.262317496859076
71,9.890485090259851
72,10.668135985327405
73,7.597378638278226
74,9.40509701090574
75,10.391509895343393
76,7.746626540229012
77,8.695365079695152
78,6.211652566596875
79,8.951030075837975
80,7.264920885312013
81,8.246717047755187
82,7.2234676054137825
83,7.487334693734791
84,7.404663240167864
85,8.770703260357825
86,9.1035708638945
87,9.062232142209337
88,9.47656872909607
89,7.760008335861875
90,8.973563480416319
91,8.847760027787718
92,9.296278420311422
93,9.627362777265743
94,7.32451941098307
95,10.314823486377529
96,9.077501364588755
97,7.333859485869521
98,8.719481963464576
99,8.689409950469106
100,10.44103563248088
101,9.409021295538675
102,10.760749939630873
103,6.894982785257099
104,8.16487539263763
105,7.550325875474137
106,4.446768000744579
107,7.21700140016823
108,10.437479673928484
109,9.904728422717808
110,8.080754295900471
111,10.11020972021112
112,10.225760794912057
113,10.38282017769203
114,10.52184403702037
115,6.256592583568841
116,10.307731128507237
117,7.115133131680156
118,8.903750704266066
119,10.418553484951051
120,9.572278190949431
121,8.179916186498682
122,8.180202481293296
123,8.359291419539952
124,7.392103202394252
125,7.87693067633428
126,11.311513430629226
127,9.384304018433685
128,8.44405157623206
129,6.614971220517176
130,8.411680260247184
131,10.23255396995922
132,8.59447421957749
133,8.30778131241104
134,8.40370728935654
135,8.437395115495157
136,8.756251261741333
137,10.265184673295627
138,7.836811387350318
139,9.50847816401023
140,9.266484808151866
141,9.773390125051503
142,8.378690054617785
143,7.378710910149743
144,7.935140464841366
145,10.264228561056418
146,6.57335050890686
147,8.748240990421063
148,9.29951536855395
149,9.02781065901863
150,5.334106506786018
151,10.070620947937169
152,8.265747080256526
153,10.69211582932148
154,7.833525955479352
155,8.953398315701229
156,10.224762244503674
157,8.190400424856069
158,8.758440370627357
159,8.565096345193036
160,9.050678115474128
161,9.145908092349138
162,9.666488546831273
163,6.300817896759635
164,10.401132633126332
165,9.8099354309041
166,8.513984726791017
167,9.446652152854048
168,10.790126668372231
169,9.124782563858082
170,9.530989799951682
171,7.5980558276922325
172,9.188600894253018
173,8.964020496815104
174,8.909739366728285
175,12.402348238876119
176,10.40857034381168
177,8.251506897175304
178,9.504294603911092
179,7.054034512185189
180,11.915504814594327
181,7.444921750476501
182,8.425729097613265
183,7.9129704272349715
184,9.770881838809391
185,7.5898757188402275
186,7.899099399206312
187,7.965018613399863
188,9.249452443323381
189,14.624461288207462
190,7.954037697225083
191,10.106305847732004
192,8.054479078276422
193,7.328420136788555
194,9.696716003777277
195,9.44902293819616
196,8.223269615956841
197,8.77561484651648
198,8.528239897255743
199,7.927672982047293
200,7.767382879759964
201,8.630720946783716
202,8.433563749414832
203,9.274053256157776
204,9.2725308464216
205,9.907878410359285
206,7.54532517975052
207,8.147238604413012
208,11.33977189991097
209,9.29070382807817
210,10.225286780779442
211,10.685464218962007
212,9.758470246539
213,7.675442398127745
214,10.28790063845345
215,10.00220696616158
216,9.569700804849925
217,9.720943016748759
218,8.925548961777592
219,10.614740620975398
220,8.639400629146344
221,7.965256149035007
222,11.191323663790845
223,7.3369385362455874
224,8.504781932019567
225,11.21548811167335
226,9.732369731135485
227,10.17442378459791
228,8.149033679353705
229,8.302060451686614
230,9.920518395130676
231,10.221455139598115
232,8.355174713710012
233,6.3792584749047805
234,8.028633110469295
235,9.967110341941558
236,9.529928058393628
237,10.253676605830519
238,7.756808443237746
239,9.391624804762406
240,8.929954378541758
241,9.456174257574673
242,7.279227079291208
243,8.391831647779492
244,12.894926635771535
245,8.77300447184604
246,9.592042497381156
247,6.798907332140437
248,8.014417188717461
249,9.419998273811721
250,8.907414864322762
251,9.83499605570604
